ID,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
17,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
19,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,0,0,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
24,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
25,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
28,3,2.8799999999999994,0.576,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
29,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
33,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
36,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
39,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
41,4,8.999999999999998,1.7999999999999998,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
44,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
45,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
46,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
52,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
55,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
57,4,13.35,2.67,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
58,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
60,2,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
61,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,0,30.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
62,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
63,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,1,54.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
64,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
66,4,2.8799999999999994,0.576,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
70,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
71,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,40.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
75,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
6,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
7,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
8,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
11,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,54.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
12,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
16,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
20,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
21,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
24,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
25,3,2.8799999999999994,0.576,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
27,1,0.7199999999999999,0.144,0.072,0.35999999999999993,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
30,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
31,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,40.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
32,4,4.68,0.9359999999999999,1.44,7.199999999999999,0,0,0,1,0,30.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
36,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
38,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,54.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
41,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
42,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
46,2,0.7199999999999999,0.144,2.67,13.35,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
50,4,0.35999999999999993,0.072,0.072,0.35999999999999993,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
54,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
56,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
57,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
58,3,5.399999999999999,1.0799999999999998,1.44,7.199999999999999,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
60,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
62,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
63,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
64,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
65,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
66,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,1,40.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
67,1,7.199999999999999,1.44,0.288,1.4399999999999997,1,0,0,0,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
68,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
72,4,16.674999999999997,3.335,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
74,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
77,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
78,2,1.0799999999999998,0.21599999999999997,0.43199999999999994,2.1599999999999997,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
80,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
81,4,2.52,0.504,2.67,13.35,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
82,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
83,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
84,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
85,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
92,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
93,4,2.8799999999999994,0.576,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
94,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
95,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
97,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
98,4,2.8799999999999994,0.576,1.44,7.199999999999999,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
100,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
106,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
108,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
109,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
111,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
112,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
113,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
115,4,2.52,0.504,0.144,0.7199999999999999,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
116,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
117,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
118,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
120,1,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
121,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
123,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
124,4,2.52,0.504,1.224,6.119999999999999,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
125,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
126,1,3.5999999999999996,0.72,0.6479999999999999,3.2399999999999993,1,0,0,0,1,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
127,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
128,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
130,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
133,4,1.4399999999999997,0.288,0.288,1.4399999999999997,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
134,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
135,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
143,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
146,2,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,1,0,0,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
148,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
149,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
152,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
154,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
155,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
156,4,2.52,0.504,0.9359999999999999,4.68,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
157,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
158,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
159,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
160,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,54.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
162,3,2.52,0.504,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
163,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,40.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
166,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
168,1,1.7999999999999998,0.36,0.288,1.4399999999999997,1,0,0,0,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
169,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
171,2,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,1,0,0,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
172,4,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
173,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
174,2,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,1,0,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
175,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
177,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
178,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
179,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
180,3,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,0,1,0,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
181,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
182,4,1.0799999999999998,0.21599999999999997,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
183,2,2.8799999999999994,0.576,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
184,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
186,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
187,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
188,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
189,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
190,4,2.52,0.504,0.072,0.35999999999999993,0,0,0,1,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
191,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
192,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
195,4,2.1599999999999997,0.43199999999999994,0.504,2.52,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
196,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,54.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
197,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
201,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
202,2,2.52,0.504,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
203,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
205,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
208,3,13.35,2.67,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
216,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
217,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
218,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
219,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
220,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
221,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
222,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
223,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
224,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
225,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
227,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
228,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,30.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
232,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
233,3,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,1,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
234,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
235,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
237,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
239,4,2.8799999999999994,0.576,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
240,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
242,2,1.7999999999999998,0.36,2.67,13.35,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
243,2,0.7199999999999999,0.144,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
244,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
245,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
246,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
248,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
251,3,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
252,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
253,1,3.5999999999999996,0.72,0.288,1.4399999999999997,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
254,3,1.4399999999999997,0.288,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
255,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
258,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
262,1,5.399999999999999,1.0799999999999998,0.576,2.8799999999999994,1,0,0,0,0,22.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
266,4,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
267,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
268,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
270,4,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
275,3,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,1,0,0,30.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
276,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,40.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
277,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,40.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
282,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
285,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
286,4,2.1599999999999997,0.43199999999999994,0.576,2.8799999999999994,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
287,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
291,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
292,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
293,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
