ID,AGE,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
34,40.0,4,39.199999999999996,1.75,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
35,54.0,4,2.52,0.75,1.75,7.199999999999999,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
36,30.0,3,26.7,3.25,1.25,5.399999999999999,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
37,40.0,4,19.599999999999998,1.75,0.3,2.1599999999999997,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
38,40.0,4,1.7999999999999998,0.3,0.3,3.5999999999999996,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
40,22.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
41,54.0,4,10.0,3.75,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
42,54.0,4,2.1599999999999997,0.75,1.75,26.7,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
43,22.0,1,33.349999999999994,5.0,0.3,0.7199999999999999,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
44,22.0,2,2.52,0.75,0.3,7.84,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
45,54.0,4,5.399999999999999,0.75,2.75,66.75,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
46,30.0,4,0.7199999999999999,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
47,65.0,4,4.319999999999999,1.25,1.25,19.599999999999998,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
48,30.0,4,0.7199999999999999,0.3,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
49,40.0,4,2.52,0.75,0.75,19.599999999999998,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
50,22.0,3,33.349999999999994,2.75,0.75,7.199999999999999,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
51,54.0,3,31.36,1.75,0.75,1.7999999999999998,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
52,30.0,1,39.199999999999996,2.75,0.3,1.7999999999999998,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
53,40.0,3,50.025,2.75,0.3,1.0799999999999998,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
55,22.0,3,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
57,22.0,4,1.7999999999999998,0.3,1.75,19.599999999999998,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
58,22.0,2,5.399999999999999,0.75,3.25,61.41,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
59,40.0,3,20.0,4.25,0.3,3.5999999999999996,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
60,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
61,22.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
63,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
64,22.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
65,22.0,4,2.52,0.75,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
66,22.0,2,1.7999999999999998,0.3,0.75,23.520000000000003,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
67,22.0,4,3.5999999999999996,0.75,0.75,2.52,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
68,22.0,4,5.399999999999999,1.25,5.0,78.39999999999999,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
69,30.0,4,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
70,22.0,4,5.399999999999999,2.75,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
71,30.0,3,0.7199999999999999,0.3,0.3,2.52,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
72,22.0,3,3.5999999999999996,0.75,1.75,5.399999999999999,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
73,30.0,3,5.399999999999999,1.75,3.75,58.8,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0
74,22.0,2,0.7199999999999999,0.3,0.3,0.7199999999999999,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
75,22.0,3,5.399999999999999,1.25,1.25,5.399999999999999,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
76,22.0,3,1.4399999999999997,0.3,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
77,22.0,1,5.399999999999999,1.25,0.75,3.5999999999999996,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
78,30.0,3,1.0799999999999998,0.3,0.3,3.5999999999999996,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
79,30.0,2,0.7199999999999999,0.3,0.3,1.7999999999999998,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
80,54.0,4,7.199999999999999,1.75,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
81,30.0,3,0.7199999999999999,0.3,0.75,3.5999999999999996,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
82,22.0,4,2.52,0.75,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
83,22.0,4,3.5999999999999996,0.75,0.3,3.5999999999999996,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
84,22.0,4,0.7199999999999999,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
86,40.0,4,5.399999999999999,0.75,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
87,22.0,2,2.52,0.75,0.75,1.7999999999999998,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
88,30.0,4,4.319999999999999,0.75,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
89,30.0,4,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
90,40.0,4,2.52,0.75,0.75,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
91,30.0,4,1.4399999999999997,0.3,1.25,5.399999999999999,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
92,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
93,22.0,2,4.319999999999999,0.75,0.75,1.7999999999999998,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
94,22.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
95,22.0,4,1.7999999999999998,0.3,0.75,2.52,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
96,22.0,4,1.7999999999999998,0.75,1.25,5.399999999999999,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
97,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
98,54.0,4,3.5999999999999996,0.3,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
99,22.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
100,30.0,2,1.7999999999999998,0.3,1.25,50.96,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
101,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
102,22.0,2,3.5999999999999996,0.3,1.25,5.399999999999999,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
103,22.0,2,3.5999999999999996,0.3,1.25,5.399999999999999,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
104,40.0,4,50.025,5.0,1.75,33.349999999999994,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
105,30.0,4,26.7,1.75,1.25,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
106,22.0,4,1.7999999999999998,0.3,1.75,8.999999999999998,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
107,30.0,3,15.0,3.75,3.75,58.8,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
108,30.0,2,3.5999999999999996,0.75,1.75,7.199999999999999,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
109,30.0,3,7.199999999999999,1.75,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
110,22.0,3,1.7999999999999998,0.3,0.75,5.399999999999999,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
111,22.0,4,15.0,3.25,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
113,30.0,4,1.7999999999999998,0.3,0.3,2.52,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
114,30.0,2,66.64,4.75,0.3,2.1599999999999997,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
115,22.0,4,40.05,4.25,0.3,2.52,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
116,30.0,4,66.75,2.25,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
117,22.0,3,7.199999999999999,1.25,1.25,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
118,22.0,4,2.52,0.75,0.3,2.52,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
119,30.0,4,3.5999999999999996,0.75,0.3,1.0799999999999998,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
120,22.0,4,3.5999999999999996,0.3,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
121,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
122,40.0,4,0.7199999999999999,0.3,0.3,1.0799999999999998,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
123,22.0,4,0.7199999999999999,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
124,30.0,2,1.7999999999999998,0.3,1.75,5.399999999999999,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
125,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
126,30.0,1,26.7,1.75,0.3,1.7999999999999998,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
127,30.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
128,22.0,3,16.674999999999997,1.75,2.75,26.7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
129,30.0,3,5.399999999999999,1.25,1.25,5.399999999999999,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
130,22.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
131,22.0,3,7.199999999999999,1.25,1.75,53.4,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
132,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
133,22.0,3,13.35,2.25,5.0,40.05,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
134,40.0,4,58.8,1.75,1.25,58.8,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
135,22.0,1,6.67,1.25,0.3,0.7199999999999999,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
137,30.0,1,2.8799999999999994,0.75,0.75,3.5999999999999996,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
138,22.0,4,3.5999999999999996,0.3,1.75,15.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
139,22.0,3,2.52,0.3,0.3,2.52,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
141,22.0,4,1.0799999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
143,22.0,4,40.05,4.25,2.25,26.7,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
144,22.0,1,26.7,1.75,0.75,3.5999999999999996,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
145,22.0,3,5.399999999999999,1.25,1.25,5.399999999999999,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
146,30.0,4,1.0799999999999998,0.3,0.3,3.5999999999999996,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
147,30.0,3,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
148,54.0,4,1.7999999999999998,0.3,0.75,5.399999999999999,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
149,22.0,4,2.52,0.75,1.25,5.399999999999999,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
150,22.0,4,1.7999999999999998,0.75,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
151,22.0,3,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
152,22.0,4,50.025,2.25,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
153,22.0,4,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
154,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
155,30.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
156,22.0,4,3.5999999999999996,0.75,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
157,22.0,4,5.399999999999999,1.75,0.3,1.0799999999999998,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
158,54.0,4,3.5999999999999996,0.3,0.75,3.5999999999999996,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
160,22.0,4,39.199999999999996,1.25,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
161,22.0,4,1.0799999999999998,0.3,1.25,3.5999999999999996,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
162,54.0,4,40.05,1.25,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
163,22.0,3,2.52,0.3,2.25,26.7,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
164,40.0,4,13.35,0.75,0.3,3.5999999999999996,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
166,30.0,3,7.199999999999999,2.25,1.75,3.5999999999999996,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
167,30.0,4,3.5999999999999996,1.25,1.25,5.399999999999999,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
168,30.0,2,5.0,0.3,0.3,13.35,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
169,30.0,4,0.7199999999999999,0.3,0.3,0.35999999999999993,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
170,22.0,4,0.35999999999999993,0.3,4.75,0.7199999999999999,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
171,22.0,4,0.35999999999999993,0.3,0.3,0.7199999999999999,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
172,30.0,4,10.0,2.25,0.3,1.4399999999999997,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
173,22.0,4,39.199999999999996,1.75,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
174,22.0,1,13.35,1.75,0.75,1.7999999999999998,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
175,22.0,4,1.7999999999999998,0.3,4.75,78.39999999999999,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
176,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
177,22.0,4,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
178,40.0,4,58.8,5.0,0.3,3.5999999999999996,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
179,54.0,4,1.7999999999999998,0.3,3.75,50.025,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
180,30.0,4,58.8,5.0,4.25,10.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
181,65.0,4,3.5999999999999996,0.3,0.3,3.5999999999999996,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
182,22.0,3,26.7,3.75,3.25,58.8,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
183,40.0,4,1.7999999999999998,0.75,0.75,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
184,30.0,2,13.35,1.25,0.75,5.399999999999999,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
185,30.0,2,1.7999999999999998,0.3,2.75,58.8,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
186,30.0,4,7.0,2.75,3.25,7.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
187,30.0,4,1.0799999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
188,22.0,4,2.1599999999999997,0.3,5.0,66.69999999999999,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
189,22.0,2,1.7999999999999998,0.3,1.75,11.760000000000002,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
190,22.0,2,5.399999999999999,0.75,0.3,1.7999999999999998,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
191,30.0,1,3.5999999999999996,0.75,0.3,1.7999999999999998,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
192,22.0,4,1.4399999999999997,0.3,0.3,1.4399999999999997,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
193,22.0,3,10.0,4.25,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
194,22.0,2,3.5999999999999996,1.25,2.75,10.0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
195,30.0,1,5.0,0.75,1.25,5.399999999999999,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
196,22.0,4,2.52,0.75,0.75,2.52,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
198,22.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
199,22.0,4,2.52,0.3,0.3,1.4399999999999997,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
200,30.0,4,19.599999999999998,1.75,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
201,22.0,3,2.52,0.75,0.3,1.4399999999999997,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
202,30.0,4,3.5999999999999996,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
203,22.0,3,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
204,22.0,4,3.5999999999999996,0.75,2.25,13.35,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
205,30.0,3,5.399999999999999,1.25,2.25,5.399999999999999,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
206,22.0,4,58.8,4.75,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
207,30.0,3,5.399999999999999,1.25,0.3,1.7999999999999998,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
208,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
209,22.0,3,39.199999999999996,2.75,1.25,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
210,22.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
211,30.0,2,3.5999999999999996,0.75,0.3,1.7999999999999998,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
212,22.0,1,53.4,1.75,0.3,1.7999999999999998,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
213,30.0,2,47.040000000000006,3.75,1.25,5.399999999999999,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
214,30.0,1,78.39999999999999,3.75,0.3,1.7999999999999998,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
215,22.0,1,15.0,3.75,0.3,1.4399999999999997,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
216,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
217,30.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
218,22.0,4,39.199999999999996,1.75,1.75,26.7,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
219,22.0,2,1.7999999999999998,0.3,1.25,5.399999999999999,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
220,22.0,3,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
221,30.0,1,3.5999999999999996,0.75,0.3,1.7999999999999998,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
222,30.0,1,3.5999999999999996,1.25,0.3,1.7999999999999998,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
223,30.0,2,1.7999999999999998,0.3,2.25,26.7,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
224,30.0,1,3.5999999999999996,0.75,0.3,0.7199999999999999,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
225,22.0,3,3.5999999999999996,1.75,1.25,5.399999999999999,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
226,22.0,3,1.7999999999999998,0.3,0.75,13.35,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
227,54.0,4,19.599999999999998,0.75,5.0,93.38000000000001,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
228,30.0,4,5.399999999999999,1.75,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
229,30.0,2,78.39999999999999,5.0,1.25,3.5999999999999996,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
230,22.0,4,5.0,1.75,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
231,30.0,4,0.7199999999999999,0.3,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
232,22.0,4,7.199999999999999,2.75,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
233,22.0,2,1.7999999999999998,0.3,3.25,7.199999999999999,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
234,40.0,4,10.005,0.75,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
235,30.0,3,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
236,54.0,3,1.4399999999999997,0.75,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
238,22.0,4,0.7199999999999999,0.75,0.75,1.0799999999999998,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
239,40.0,3,5.399999999999999,1.25,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
240,22.0,4,0.7199999999999999,0.3,3.25,58.8,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
241,22.0,4,3.5999999999999996,0.75,0.3,5.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
242,40.0,4,3.5999999999999996,0.75,2.75,39.199999999999996,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
243,30.0,4,1.0799999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
245,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
