ID,AGE,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,WB,GENDER,UNO,SERO,VEHICLE,RENT
181,65.0,4,3.5999999999999996,0.5,0.5,3.5999999999999996,0,0,1,0,1,1,0,1,15
182,22.0,3,26.7,3.75,3.25,58.8,0,0,0,1,1,1,0,1,15
183,40.0,4,1.7999999999999998,0.75,0.75,1.7999999999999998,0,0,1,0,0,1,0,1,15
184,30.0,4,13.35,1.25,0.75,5.399999999999999,0,0,1,0,0,1,0,1,15
185,30.0,4,1.7999999999999998,0.5,2.75,58.8,0,0,1,1,0,1,0,1,15
186,30.0,4,7.0,2.75,3.25,7.0,0,0,1,0,0,1,0,1,15
187,30.0,3,1.0799999999999998,0.5,0.75,3.5999999999999996,0,0,0,1,1,1,0,1,15
188,22.0,4,2.1599999999999997,0.5,5.0,66.69999999999999,0,0,1,0,0,1,0,1,15
189,22.0,2,1.7999999999999998,0.5,1.75,11.760000000000002,0,1,0,0,0,1,0,1,15
190,22.0,2,5.399999999999999,0.75,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
191,30.0,2,3.5999999999999996,0.75,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
192,22.0,3,1.4399999999999997,0.5,0.5,1.4399999999999997,0,0,0,0,0,1,0,0,15
193,22.0,2,10.0,4.25,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
194,22.0,4,3.5999999999999996,1.25,2.75,10.0,0,0,1,0,1,1,0,1,15
195,30.0,2,5.0,0.75,1.25,5.399999999999999,0,1,0,1,0,1,0,1,15
196,22.0,4,2.52,0.75,0.75,2.52,0,0,1,1,0,1,0,1,15
198,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,0,0,1,0,1,15
199,22.0,2,2.52,0.5,0.5,1.4399999999999997,0,1,0,0,0,1,0,1,15
200,30.0,4,19.599999999999998,1.75,0.5,0.7199999999999999,0,0,1,1,1,1,0,1,15
201,22.0,4,2.52,0.75,0.5,1.4399999999999997,0,0,1,0,1,1,0,1,15
202,30.0,1,3.5999999999999996,0.5,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,15
203,22.0,1,1.7999999999999998,0.5,0.5,1.7999999999999998,1,0,0,0,1,1,0,1,15
204,22.0,1,3.5999999999999996,0.75,2.25,13.35,1,0,0,0,1,1,0,1,15
205,30.0,4,5.399999999999999,1.25,2.25,5.399999999999999,0,0,1,0,1,1,0,0,15
206,22.0,3,58.8,4.75,0.5,1.7999999999999998,0,0,0,0,1,1,0,0,15
207,30.0,4,5.399999999999999,1.25,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
208,22.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,0,1,1,0,1,15
209,22.0,4,39.199999999999996,2.75,1.25,3.5999999999999996,0,0,1,1,1,1,0,1,15
210,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,0,1,1,0,0,15
211,30.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
212,22.0,4,53.4,1.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
213,30.0,4,47.040000000000006,3.75,1.25,5.399999999999999,0,0,1,1,1,1,0,1,15
214,30.0,1,78.39999999999999,3.75,0.5,1.7999999999999998,1,0,0,0,1,1,0,1,15
215,22.0,4,15.0,3.75,0.5,1.4399999999999997,0,0,1,0,1,1,0,1,15
216,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,0,0,15
217,30.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,1,1,1,0,0,15
218,22.0,4,39.199999999999996,1.75,1.75,26.7,0,0,1,0,1,1,0,1,15
219,22.0,4,1.7999999999999998,0.5,1.25,5.399999999999999,0,0,1,1,1,1,0,0,15
220,22.0,1,3.5999999999999996,0.75,0.5,1.7999999999999998,1,0,0,0,1,1,0,1,15
221,30.0,2,3.5999999999999996,0.75,0.5,1.7999999999999998,0,1,0,0,1,1,0,1,15
222,30.0,4,3.5999999999999996,1.25,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
223,30.0,2,1.7999999999999998,0.5,2.25,26.7,0,1,0,1,1,1,0,0,15
224,30.0,4,3.5999999999999996,0.75,0.5,0.7199999999999999,0,0,1,1,1,1,0,0,15
225,22.0,4,3.5999999999999996,1.75,1.25,5.399999999999999,0,0,1,0,1,1,0,0,15
226,22.0,1,1.7999999999999998,0.5,0.75,13.35,1,0,0,0,0,1,0,1,15
227,54.0,4,19.599999999999998,0.75,5.0,93.38000000000001,0,0,1,1,1,1,0,1,15
228,30.0,4,5.399999999999999,1.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
229,30.0,4,78.39999999999999,5.0,1.25,3.5999999999999996,0,0,1,1,1,1,0,1,15
230,22.0,4,5.0,1.75,0.75,1.7999999999999998,0,0,1,1,1,1,0,1,15
231,30.0,4,0.7199999999999999,0.5,0.5,0.7199999999999999,0,0,1,1,1,1,0,0,15
232,22.0,4,7.199999999999999,2.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,0,15
233,22.0,2,1.7999999999999998,0.5,3.25,7.199999999999999,0,1,0,0,1,1,0,0,15
234,40.0,4,10.005,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,0,1,15
235,30.0,2,1.7999999999999998,0.5,0.5,1.7999999999999998,0,1,0,0,0,1,0,0,15
236,54.0,4,1.4399999999999997,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
238,22.0,3,0.7199999999999999,0.75,0.75,1.0799999999999998,0,0,0,0,1,1,0,0,15
239,40.0,1,5.399999999999999,1.25,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,15
240,22.0,4,0.7199999999999999,0.5,3.25,58.8,0,0,1,1,1,1,0,1,15
241,22.0,1,3.5999999999999996,0.75,0.5,5.0,1,0,0,0,1,1,0,0,15
242,40.0,4,3.5999999999999996,0.75,2.75,39.199999999999996,0,0,1,1,1,1,0,1,15
243,30.0,4,1.0799999999999998,0.5,0.5,0.7199999999999999,0,0,1,0,1,1,0,1,15
245,22.0,2,3.5999999999999996,0.75,0.75,3.5999999999999996,0,1,0,0,0,1,0,0,15
246,22.0,4,1.7999999999999998,0.5,4.75,20.0,0,0,1,0,1,1,0,0,15
248,40.0,2,1.7999999999999998,0.5,0.5,1.7999999999999998,0,1,0,1,1,1,0,0,15
249,40.0,4,3.5999999999999996,0.75,5.0,78.39999999999999,0,0,1,0,1,1,0,1,15
250,22.0,2,2.52,0.75,1.25,10.0,0,1,0,0,1,1,0,0,15
251,30.0,2,1.7999999999999998,0.5,1.25,5.399999999999999,0,1,0,1,1,1,0,1,15
252,22.0,2,66.69999999999999,4.25,1.25,3.5999999999999996,0,1,0,1,1,1,0,1,15
253,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,1,1,1,0,1,15
254,30.0,2,19.599999999999998,1.75,0.5,1.7999999999999998,0,1,0,1,1,1,0,1,15
255,30.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
256,40.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
257,22.0,4,0.7199999999999999,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
258,40.0,4,2.52,0.75,1.25,3.5999999999999996,0,0,1,0,0,1,0,1,15
259,22.0,2,33.349999999999994,3.25,2.75,50.025,0,1,0,0,1,1,0,0,15
260,30.0,2,19.599999999999998,0.75,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
261,22.0,4,0.7199999999999999,0.5,0.75,5.399999999999999,0,0,1,0,1,1,0,0,15
262,30.0,4,2.52,0.5,1.25,18.69,0,0,1,0,0,1,0,1,15
263,40.0,4,2.52,0.75,1.25,10.0,0,0,1,0,0,1,0,1,15
264,22.0,1,1.0799999999999998,0.5,0.5,2.8799999999999994,1,0,0,0,0,1,0,0,15
265,54.0,4,33.349999999999994,1.75,3.25,40.05,0,0,1,0,0,1,0,1,15
266,22.0,2,39.199999999999996,3.25,1.75,26.7,0,1,0,0,1,1,0,1,15
267,40.0,4,19.599999999999998,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
268,30.0,2,1.7999999999999998,0.5,0.5,1.7999999999999998,0,1,0,0,0,1,0,0,15
269,22.0,4,3.5999999999999996,0.75,1.25,18.69,0,0,1,1,0,1,0,0,15
270,54.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,0,15
271,30.0,4,1.7999999999999998,0.5,0.5,2.1599999999999997,0,0,1,1,1,1,0,0,15
272,22.0,2,98.0,3.75,1.75,58.8,0,1,0,0,1,1,0,1,15
275,30.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,0,0,1,0,0,15
276,22.0,4,21.36,1.25,0.75,2.52,0,0,1,0,0,1,0,0,15
277,40.0,2,0.7199999999999999,0.5,0.5,1.7999999999999998,0,1,0,1,1,1,0,1,15
279,22.0,2,3.5999999999999996,0.75,5.0,20.0,0,1,0,0,0,1,0,0,15
280,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,0,15
281,22.0,4,39.199999999999996,2.75,0.5,1.0799999999999998,0,0,1,0,0,1,0,1,15
282,22.0,4,1.7999999999999998,0.5,0.75,2.52,0,0,1,0,0,1,0,1,15
283,22.0,1,1.7999999999999998,0.5,1.75,39.199999999999996,1,0,0,0,1,1,0,0,15
284,22.0,2,7.0,0.75,0.75,1.7999999999999998,0,1,0,0,0,1,0,1,15
285,40.0,4,2.52,0.5,0.5,2.8799999999999994,0,0,1,0,0,1,0,1,15
286,30.0,2,98.0,5.0,0.75,3.5999999999999996,0,1,0,0,1,1,0,1,15
287,30.0,4,1.4399999999999997,0.5,0.5,2.8799999999999994,0,0,1,0,0,1,0,1,15
288,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
289,22.0,4,2.52,0.75,0.5,1.0799999999999998,0,0,1,0,0,1,0,1,15
290,22.0,3,2.52,0.5,0.5,1.4399999999999997,0,0,0,0,0,1,0,1,15
291,22.0,1,66.69999999999999,5.0,5.0,66.69999999999999,1,0,0,0,1,1,0,1,15
292,30.0,2,2.52,0.75,0.75,2.1599999999999997,0,1,0,0,0,1,0,1,15
293,22.0,4,15.0,2.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
294,30.0,2,13.0,3.75,5.0,15.0,0,1,0,0,0,1,0,0,15
295,22.0,4,2.52,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
297,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
298,22.0,2,39.199999999999996,0.75,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
299,22.0,2,3.5999999999999996,0.75,0.75,3.5999999999999996,0,1,0,0,1,1,0,0,15
300,30.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,0,15
301,30.0,4,19.599999999999998,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
302,22.0,3,16.674999999999997,1.25,1.75,7.0,0,0,0,0,0,1,0,0,15
303,22.0,2,1.7999999999999998,0.5,0.75,2.52,0,1,0,1,0,1,0,1,15
304,30.0,2,19.599999999999998,0.75,0.75,1.0799999999999998,0,1,0,0,0,1,0,1,15
305,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,1,1,1,0,1,15
306,22.0,4,2.1599999999999997,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,0,15
307,22.0,1,39.199999999999996,1.25,1.75,15.0,1,0,0,0,1,1,0,1,15
308,22.0,4,1.7999999999999998,0.5,0.5,2.52,0,0,1,0,0,1,0,1,15
309,22.0,2,1.7999999999999998,0.5,0.75,2.1599999999999997,0,1,0,1,0,1,0,1,15
310,22.0,4,7.199999999999999,1.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
311,54.0,4,5.399999999999999,0.75,0.75,3.5999999999999996,0,0,1,1,0,1,0,1,15
312,22.0,4,1.0799999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
313,30.0,2,1.7999999999999998,0.5,0.75,3.5999999999999996,0,1,0,1,0,1,0,1,15
314,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,0,1,15
315,30.0,4,1.7999999999999998,0.5,4.75,53.4,0,0,1,0,1,1,0,1,15
316,22.0,4,0.7199999999999999,0.5,3.25,26.7,0,0,1,0,0,1,0,0,15
317,30.0,4,1.7999999999999998,0.5,4.75,66.69999999999999,0,0,1,1,0,1,0,1,15
318,22.0,4,1.7999999999999998,0.5,1.25,5.399999999999999,0,0,1,0,1,1,0,0,15
319,22.0,4,5.399999999999999,1.25,1.25,3.5999999999999996,0,0,1,0,1,1,0,1,15
320,30.0,4,2.52,0.5,0.5,2.8799999999999994,0,0,1,0,0,1,0,1,15
321,22.0,4,1.7999999999999998,0.5,5.0,40.05,0,0,1,0,0,1,0,0,15
322,22.0,3,25.0,4.75,0.5,1.7999999999999998,0,0,0,0,0,1,0,0,15
323,30.0,2,1.7999999999999998,0.5,3.75,58.8,0,1,0,0,1,1,0,1,15
324,40.0,4,2.52,0.5,0.75,2.8799999999999994,0,0,1,0,0,1,0,1,15
325,22.0,3,1.7999999999999998,0.5,0.5,1.0799999999999998,0,0,0,0,0,1,0,0,15
326,30.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
327,30.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,1,1,1,0,0,15
328,30.0,4,3.5999999999999996,1.25,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
329,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
330,30.0,2,1.7999999999999998,0.5,0.75,5.399999999999999,0,1,0,1,0,1,0,1,15
331,22.0,2,1.7999999999999998,0.5,0.5,3.5999999999999996,0,1,0,1,0,1,0,1,15
333,22.0,2,3.5999999999999996,0.5,0.5,0.7199999999999999,0,1,0,1,0,1,0,1,15
334,30.0,2,13.35,1.25,0.5,1.7999999999999998,0,1,0,1,0,1,0,1,15
335,54.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
336,30.0,4,3.5999999999999996,0.75,0.5,1.4399999999999997,0,0,1,1,0,1,0,1,15
337,54.0,4,5.0,0.75,0.5,3.5999999999999996,0,0,1,1,0,1,0,1,15
338,22.0,4,98.0,5.0,0.75,1.7999999999999998,0,0,1,1,0,1,0,1,15
339,22.0,1,1.7999999999999998,0.5,0.75,2.52,1,0,0,0,0,1,0,1,15
340,22.0,4,98.0,5.0,0.5,1.4399999999999997,0,0,1,1,0,1,0,1,15
341,22.0,4,0.7199999999999999,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
342,22.0,4,39.199999999999996,1.75,3.75,26.7,0,0,1,0,0,1,0,1,15
343,40.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
344,40.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
345,22.0,4,1.0799999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,0,1,0,1,15
346,22.0,2,5.399999999999999,1.25,0.75,3.5999999999999996,0,1,0,0,0,1,0,1,15
347,30.0,3,6.479999999999999,3.25,1.75,5.0,0,0,0,0,1,1,0,1,15
348,40.0,1,39.199999999999996,3.75,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,15
349,40.0,4,1.0799999999999998,0.5,0.5,1.4399999999999997,0,0,1,0,0,1,0,1,15
350,22.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,0,0,1,0,0,15
351,22.0,3,1.0799999999999998,0.5,0.5,0.35999999999999993,0,0,0,1,1,1,0,1,15
352,30.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
353,22.0,2,1.0799999999999998,0.5,0.5,0.7199999999999999,0,1,0,0,0,1,0,1,15
354,22.0,2,40.05,1.25,0.5,2.8799999999999994,0,1,0,0,0,1,0,1,15
355,54.0,4,13.35,0.5,0.75,2.8799999999999994,0,0,1,0,0,1,0,1,15
356,30.0,2,2.8799999999999994,0.75,3.75,10.0,0,1,0,1,0,1,0,1,15
357,22.0,2,3.5999999999999996,0.75,2.75,15.0,0,1,0,0,0,1,0,1,15
358,22.0,4,5.399999999999999,0.75,0.75,3.5999999999999996,0,0,1,1,1,1,0,0,15
359,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,1,1,0,0,15
360,22.0,4,0.7199999999999999,0.5,1.75,21.36,0,0,1,0,0,1,0,1,15
361,40.0,1,1.7999999999999998,0.5,0.5,0.35999999999999993,1,0,0,1,1,1,0,1,15
362,22.0,2,4.68,0.75,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
363,30.0,1,5.399999999999999,0.75,0.5,1.0799999999999998,1,0,0,0,0,1,0,1,15
364,22.0,4,2.52,0.5,0.5,3.5999999999999996,0,0,1,0,1,1,0,0,15
365,30.0,4,1.0799999999999998,0.5,0.75,2.1599999999999997,0,0,1,1,1,1,0,1,15
366,22.0,2,26.7,1.75,3.75,78.39999999999999,0,1,0,1,1,1,0,0,15
367,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,0,0,15
368,30.0,1,33.349999999999994,1.25,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,15
369,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
370,30.0,4,0.7199999999999999,0.5,0.5,1.0799999999999998,0,0,1,1,1,1,0,1,15
371,30.0,4,1.7999999999999998,0.5,1.25,19.599999999999998,0,0,1,1,1,1,0,1,15
372,22.0,1,3.5999999999999996,0.75,1.75,19.599999999999998,1,0,0,0,1,1,0,0,15
373,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
374,22.0,4,5.399999999999999,1.25,0.75,3.5999999999999996,0,0,1,1,1,1,0,0,15
375,22.0,4,2.52,0.75,2.25,7.199999999999999,0,0,1,1,0,1,0,0,15
376,22.0,2,8.999999999999998,1.75,0.5,0.7199999999999999,0,1,0,0,1,1,0,1,15
377,22.0,4,1.0799999999999998,0.5,0.75,2.52,0,0,1,0,0,1,0,0,15
378,22.0,1,1.7999999999999998,0.5,0.5,1.7999999999999998,1,0,0,0,1,1,0,0,15
380,22.0,4,1.7999999999999998,0.5,0.75,7.199999999999999,0,0,1,0,1,1,0,1,15
381,22.0,4,1.4399999999999997,0.5,1.25,26.7,0,0,1,0,0,1,0,0,15
382,22.0,2,1.7999999999999998,0.5,1.25,26.7,0,1,0,1,0,1,0,1,15
383,22.0,4,1.7999999999999998,0.5,1.25,26.7,0,0,1,0,1,1,0,1,15
384,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
385,30.0,3,1.7999999999999998,0.5,1.25,18.69,0,0,0,1,0,1,0,1,15
386,22.0,1,2.52,0.75,0.75,2.52,1,0,0,0,1,1,0,0,15
387,22.0,4,1.7999999999999998,0.5,0.5,2.0,0,0,1,1,1,1,0,0,15
390,30.0,2,1.7999999999999998,0.5,1.25,18.69,0,1,0,1,0,1,0,1,15
391,40.0,3,5.399999999999999,1.25,0.75,2.52,0,0,0,1,1,1,0,1,15
392,22.0,2,5.399999999999999,1.25,2.75,10.0,0,1,0,1,1,1,0,1,15
393,22.0,2,39.199999999999996,1.75,0.5,1.7999999999999998,0,1,0,0,1,1,0,0,15
394,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
395,30.0,4,0.7199999999999999,0.5,0.5,3.5999999999999996,0,0,1,1,1,1,0,0,15
396,22.0,4,3.0,0.5,0.5,0.7199999999999999,0,0,1,0,1,1,0,1,15
397,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
398,22.0,2,5.0,1.25,0.75,3.5999999999999996,0,1,0,1,0,1,0,1,15
399,22.0,2,5.399999999999999,1.25,1.25,5.399999999999999,0,1,0,0,0,1,0,1,15
400,22.0,4,2.52,0.75,0.5,1.0799999999999998,0,0,1,1,0,1,0,1,15
401,22.0,2,7.199999999999999,1.75,0.5,0.7199999999999999,0,1,0,1,0,1,0,1,15
402,22.0,4,58.8,5.0,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
403,40.0,4,15.0,5.0,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
404,30.0,4,58.8,3.75,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
405,22.0,4,78.39999999999999,5.0,4.25,40.05,0,0,1,1,0,1,0,1,15
406,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
407,22.0,4,1.7999999999999998,0.5,0.75,1.7999999999999998,0,0,1,1,0,1,0,1,15
408,30.0,2,3.5999999999999996,0.75,0.5,1.7999999999999998,0,1,0,1,1,1,0,1,15
410,22.0,2,19.599999999999998,2.75,0.5,1.7999999999999998,0,1,0,1,1,1,0,1,15
413,22.0,4,5.399999999999999,1.25,1.25,5.399999999999999,0,0,1,1,1,1,0,1,15
414,22.0,1,39.199999999999996,0.75,0.5,0.7199999999999999,1,0,0,0,1,1,0,1,15
415,40.0,4,1.7999999999999998,0.5,0.75,1.7999999999999998,0,0,1,0,0,1,0,1,15
416,40.0,2,5.0,0.75,2.25,10.0,0,1,0,1,0,1,0,1,15
417,30.0,1,3.5999999999999996,0.5,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,15
418,22.0,1,39.199999999999996,1.25,0.5,1.7999999999999998,1,0,0,0,1,1,0,1,15
419,22.0,4,1.0799999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
421,22.0,3,98.0,5.0,0.5,1.7999999999999998,0,0,0,1,1,1,0,1,15
422,22.0,1,7.199999999999999,1.25,0.75,3.5999999999999996,1,0,0,1,1,1,0,0,15
423,22.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,1,1,1,0,0,15
424,30.0,1,5.399999999999999,1.25,0.5,1.7999999999999998,1,0,0,1,1,1,0,0,15
425,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
427,30.0,4,5.399999999999999,1.25,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
428,22.0,2,1.7999999999999998,0.5,0.5,1.7999999999999998,0,1,0,1,0,1,0,0,15
429,30.0,4,2.52,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
431,54.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
432,22.0,3,39.199999999999996,2.25,1.25,3.5999999999999996,0,0,0,0,0,1,0,0,15
434,22.0,1,19.599999999999998,1.25,0.75,2.1599999999999997,1,0,0,0,1,1,0,1,15
436,22.0,2,5.399999999999999,1.25,0.75,3.5999999999999996,0,1,0,0,0,1,0,1,15
437,40.0,4,1.7999999999999998,0.75,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
438,22.0,3,4.68,0.75,0.75,2.52,0,0,0,1,0,1,0,0,15
439,22.0,4,3.5999999999999996,0.75,4.75,40.05,0,0,1,0,0,1,0,0,15
440,22.0,4,5.399999999999999,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
441,22.0,2,8.0,0.75,0.75,2.8799999999999994,0,1,0,0,0,1,0,1,15
442,22.0,4,3.5999999999999996,0.75,0.5,2.1599999999999997,0,0,1,0,0,1,0,0,15
443,22.0,1,5.399999999999999,0.75,0.75,3.5999999999999996,1,0,0,0,1,1,0,1,15
444,22.0,4,1.7999999999999998,0.5,0.75,2.52,0,0,1,0,0,1,0,1,15
445,30.0,2,1.7999999999999998,0.5,2.25,21.36,0,1,0,1,0,1,0,1,15
446,22.0,2,1.7999999999999998,0.5,3.25,39.199999999999996,0,1,0,1,1,1,0,1,15
447,22.0,3,1.4399999999999997,0.5,0.75,3.5999999999999996,0,0,0,0,0,1,0,0,15
448,22.0,2,1.7999999999999998,0.75,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
449,30.0,4,1.7999999999999998,0.5,0.5,5.399999999999999,0,0,1,1,1,1,0,0,15
450,22.0,4,1.7999999999999998,0.5,0.75,2.52,0,0,1,0,0,1,0,1,15
451,22.0,2,15.0,2.25,1.25,7.199999999999999,0,1,0,0,0,1,0,1,15
452,22.0,4,0.7199999999999999,0.5,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
453,22.0,4,4.319999999999999,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
454,22.0,1,3.5999999999999996,0.5,0.5,0.7199999999999999,1,0,0,1,1,1,0,0,15
455,22.0,4,3.5999999999999996,0.75,0.5,1.4399999999999997,0,0,1,0,1,1,0,1,15
456,40.0,1,1.7999999999999998,0.5,1.25,5.399999999999999,1,0,0,0,1,1,0,1,15
457,30.0,2,19.599999999999998,0.75,0.5,0.7199999999999999,0,1,0,1,1,1,0,1,15
458,30.0,4,1.7999999999999998,0.75,5.0,53.4,0,0,1,0,1,1,0,1,15
459,22.0,4,0.7199999999999999,0.5,1.25,5.399999999999999,0,0,1,0,1,1,0,1,15
460,30.0,1,0.7199999999999999,0.5,2.25,47.040000000000006,1,0,0,0,1,1,0,1,15
461,22.0,3,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,0,1,1,1,0,0,15
462,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,1,1,0,1,15
463,30.0,1,1.7999999999999998,0.5,0.75,3.5999999999999996,1,0,0,0,1,1,0,1,15
464,30.0,4,1.7999999999999998,0.5,0.5,1.0799999999999998,0,0,1,1,1,1,0,1,15
465,40.0,2,78.39999999999999,3.75,1.25,5.399999999999999,0,1,0,1,1,1,0,1,15
466,22.0,1,1.0799999999999998,0.5,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,15
467,22.0,4,7.199999999999999,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
468,40.0,4,3.5999999999999996,0.75,3.25,40.05,0,0,1,0,0,1,0,1,15
469,22.0,4,1.7999999999999998,0.5,4.75,39.199999999999996,0,0,1,1,0,1,0,0,15
470,22.0,1,1.7999999999999998,0.5,0.75,3.5999999999999996,1,0,0,1,1,1,0,0,15
471,40.0,4,1.7999999999999998,0.5,1.25,3.5999999999999996,0,0,1,0,0,1,0,1,15
472,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
473,54.0,4,40.05,2.25,0.75,1.7999999999999998,0,0,1,0,0,1,0,1,15
474,22.0,1,1.7999999999999998,0.5,5.0,7.199999999999999,1,0,0,0,0,1,0,1,15
475,30.0,4,1.7999999999999998,0.5,1.25,4.319999999999999,0,0,1,0,1,1,0,0,15
476,22.0,1,5.399999999999999,1.75,0.5,1.7999999999999998,1,0,0,0,1,1,0,1,15
477,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
478,22.0,4,1.7999999999999998,0.5,0.75,7.84,0,0,1,0,1,1,0,1,15
479,22.0,4,1.0799999999999998,0.5,1.25,5.399999999999999,0,0,1,0,0,1,0,1,15
480,22.0,4,15.0,3.25,1.25,5.399999999999999,0,0,1,0,0,1,0,1,15
