ID,MAX_US,O_LEVEL,OM_LEVEL,A_LEVEL_DIFF,A_SLOPE_TYPE,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_LAT,D_LONG,E_DISTANCE_MAP,E_TIME_MAP,D_TYPE,O_LANDMARK,O_LAT,O_LONG,A_DISTANCE_MAP,A_TIME_MAP,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B,VEHICLE
1392,3.353,842,874,32,rise,"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)",Jayanagar (green line),"Jaynagar,4th block ",,,,,Work,"Nagarbhavi, malagala",12.97531752,77.51664611,3.4,10,Home,15:38:00,Metro ,50,Two-Wheeler ,10,3 km to 3.5 km ,8,Walk ,10,0.5 to 1 km ,,For access trip only ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Employed,,2,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,1,1,7,2,1,1,3,1,4,2,1
2199,4.072,885,929,44,rise,Mahalakshmi (green line),Halasuru (purple line),Near MG road,,,,,Shopping,"Nandini layout, near nandini layout bus stop",13.01124186,77.53492808,1.7,27,Friend,11:00:00,Metro ,90,Walk ,18,3 km to 3.5 km ,3,Dropped-off by friends/family members/others ,5,1.5 km to 2 km ,5,For access trip only ,,,No ,42,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,"50,001 â€“ 1,00,000",0,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,3,4,7,1,2,7,4,1,1,1,8,4,3,1
2354,-1.834,916,915,-1,mixed,Lalbagh (green line),Pattanagere (purple line),rvce,,,,,School,Nimhans,12.93870957,77.59430981,2.8,12,Home,10:05:00,Metro ,60,Dropped-off by friends/family members/others ,10,3 km to 3.5 km ,5,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,3,1,1,1,7,2,3,0,8,1,4,2,1
781,-0.68,915,899,-16,fall,Jalahalli (green line),,Jaynagar bus near,,,,,Work,NTTF cicle,13.02498508,77.50954256,2.5,35,Work,15:00:00,Metro + Bus ,60,Walk ,15,3 km to 3.5 km ,5,Walk ,3,< 0.5 km ,,For egress trip only ,5,3,Metro card ,15,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Bus ,26-35 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,0,0,0,0,10,-1,2,2,3,2,7,1,2,1,1,1,4,1,0
1540,0.667,883,891,8,rise,Vijayanagar (purple line),Banashankari (green line),"BTM layout, on diagram ladies Opp planet fitness ",,,,,Home,"Opp to swathi green land hotel, vijaynagar ",12.97801031,77.54321091,1.6,10,Work,15:00:00,Metro + Bus ,90,Ola/Uber car ,15,3 km to 3.5 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,3,10,No ,74,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0,0,0,0,"No, I will not use a bicycle. .",5,4,1,2,3,1,7,1,4,0,6,1,4,1,0
598,1.769,914,925,11,parabola,Rajajinagar (green line),"Sir.M.Visvesvaraya Stn., Central College (purple line)",Civil court,,,,,Work,Rajajinagar 3rd block,12.98547021,77.55682513,2.1,11,Home,00:20:00,Metro ,40,Dropped-off by friends/others ,10,3 km to 3.5 km ,6,Walk ,10,0.5 to 1 km ,,For access trip only ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,,Metro ,36-45 yrs ,Postgraduate,Employed,"1,00,001 â€“ 2,00,000",1,2,1,0,0,10,-1,2,1,1,3,7,2,1,0,8,1,4,2,1
1008,1,833,810,-23,fall,Rajarajeshwari Nagar (purple line),,Majestic civil court,,,,,Work,Rajarajeshwari comples,12.91477776,77.5206671,4,15,Home,09:30:00,Metro ,45,Two-Wheeler ,15,3 km to 3.5 km ,3,Rapido/Uber Moto/Ola two-wheeler ,15,2 km to 2.5 km ,3,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,,Metro ,36-45 yrs ,Graduate,Business,"25,001 â€“ 50,000",1,1,0,0,0,10,-1,2,1,1,3,7,5,3,0,3,7,4,4,1
1490,0.778,945,910,-35,fall,Konanakunte Cross (green line),Indiranagar (purple line),Domlur bridge ,,,,,Friend,Royal county park ,12.86123096,77.57755691,4.6,10,Home,18:18:00,Metro ,75,Rapido/Uber moto/Ola App two-wheeler ,10,3 km to 3.5 km ,5,Walk ,15,1 km to 1.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,>2 Lakhs,0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,7,1,1,2,7,3,1,1,7,1,4,3,0
2404,1.034,832,805,-31,fall,Rajarajeshwari Nagar (purple line),"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Vidhan soudha,,,,,Work,Rr nagar,12.91485325,77.52091504,3.1,12,Home,14:30:00,Metro ,20,Drove and parked a two-Wheeler ,10,3 km to 3.5 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,35,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,1,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,7,2,4,1,3,1,4,2,1
1314,0.778,913,902,-11,fall,Dasarahalli (green line),Rashtreeya Vidyalaya Road (green line),Banshankari bmtc,,,,,Home,Sapthagiri college chickbanavara ,13.07044919,77.50031701,3.8,10,Work,16:15:00,Metro ,75,Rapido/Uber moto/Ola App two-wheeler ,10,3 km to 3.5 km ,7,Rapido/Uber moto/Ola App two-wheeler ,10,2 km to 2.5 km ,2,For both access and egress trips ,,,Metro card ,70,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,2,1,2,7,5,3,1,7,7,4,4,0
2111,1.824,917,930,13,rise,Jayanagar (green line),Mysore Road (purple line),"Nagarbhavi,jes public school ",,,,,Friend,"Sg palya, Christ University ",12.93195296,77.60130681,4,12,Home,09:20:00,Metro ,60,Ola/Uber car ,10,3 km to 3.5 km ,9,Ola/Uber car ,15,2.5 km to 3 km ,5,For both access and egress trips ,,,Metro card ,100,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Postgraduate,Employed,"1,00,001 â€“ 2,00,000",0,0,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,7,1,1,1,7,6,3,1,6,6,4,4,0
769,1.534,900,899,1,parabola,Jalahalli (green line),,KR market,,,,,Other,"Shetty Halli,",13.06117574,77.51701147,3,10,Home,14:45:00,Metro ,45,Two-Wheeler ,10,3 km to 3.5 km ,5,Walk ,2,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Bus ,36-45 yrs ,Graduate,Employed,,0,1,0,0,0,10,-1,8,1,1,3,7,1,3,1,3,1,4,1,1
1511,-1.261,873,844,-29,fall,Deepanjali Nagar (purple line),Baiyappanahalli (purple line),"Gayathri layout,  towards buttarhalli, KRPuram",,,,,Home,Sri karyasiddhi anjineya swami temple ,12.93894294,77.54506866,2.2,12,Social,11:15:00,Metro + Bus ,60,Auto Rickshaw ,15,3 km to 3.5 km ,7,Walk ,15,1 km to 1.5 km ,,For neither access nor egress trips ,4,5,Metro card ,50,No crowding  - Most ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Unemployed,,0,2,0,0,"No, I will not use a bicycle. .",5,4,1,6,3,4,7,3,4,0,5,1,4,3,1
1678,0.958,907,926,19,rise,Cubbon Park (purple line),Pattanagere (purple line),Kengere satelite town,,,,,Home,St Joseph's University ,12.96240835,77.59606719,3.6,15,School,13:00:00,Metro ,70,Rapido/Uber moto/Ola App two-wheeler ,15,3 km to 3.5 km ,5,Rapido/Uber moto/Ola App two-wheeler ,10,2 km to 2.5 km ,8,For access trip only ,,,Metro card ,0,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,>2 Lakhs,1,2,2,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,3,1,1,7,5,1,1,7,7,4,4,1
2470,1.5,889,913,24,rise,Krishnarajapuram - K.R.Puram (purple line),Nallurhalli (purple line),Vaidehi hospital ,,,,,Other,Ayyappa nagar,13.00013932,77.71869366,5.7,20,Work,14:00:00,Metro ,25,Drove and parked a two-Wheeler ,20,3.5 km to 4 km ,2,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,15,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,8,2,1,1,8,1,4,1,3,1,4,1,1
1137,2.5,900,918,18,rise,Baiyappanahalli (purple line),Kengeri (purple line),"Mailasandra, Global tech park back gate",,,,,Work,"Baiyapanahalli, cv Raman Nagar, kagadaspur",12.9794369,77.6673673,3.2,10,Friend,12:00:00,Metro ,60,Dropped-off by friends/others ,10,3.5 km to 4 km ,3,Walk ,15,1.5 km to 2 km ,,For access trip only ,,,No ,55,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,,0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,2,7,1,2,8,4,1,1,8,1,4,3,1
2261,-2.269,871,814,-57,fall,Mysore Road (purple line),Baiyappanahalli (purple line),"Eco world, bellandur ",,,,,Work,Banashankari 3rd stage ,12.9345454,77.54554938,3.5,12,Home,10:15:00,Metro ,90,Drove and parked a two-Wheeler ,15,3.5 km to 4 km ,1,Office shuttle bus ,40,> 5 km ,5,For access trip only ,,,Metro card ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,1,1,2,8,11,1,1,3,9,4,5,1
748,-1.834,916,915,-1,mixed,Lalbagh (green line),Silk institute to Nagasandra ,"Dasarahalli,chikkabanavara,sapthagiri hospital ",,,,,Home,"Bangalore dental college,nihmans",12.93870957,77.59430981,2.8,12,Social,12:00:00,Metro + Bus ,105,Walk ,40,3.5 km to 4 km ,2,Walk ,5,0.5 to 1 km ,,For access trip only ,5,10,Metro card ,10,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Bus and Metro ,18-25 yrs ,12th,Student,"<=10,000",0,0,0,0,0,10,-1,1,6,3,1,8,2,1,1,1,1,4,2,0
1906,-2.5,860,805,-55,fall,Jnanabharathi (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Majestic bus stand, Chitradurga through ksrtc ",,,,,Home,Bangalore University ,12.95031077,77.50599633,2.2,27,Work,12:00:00,Metro ,20,Walk ,30,3.5 km to 4 km ,7,Walk ,5,< 0.5 km ,,For access trip only ,,,No ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 â€“ 50,000",0,0,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,1,8,1,1,1,1,1,4,1,0
1121,-1.5,911,887,-24,fall,Vijayanagar (purple line),Indiranagar (purple line),Indiranagar ,,,,,Social,Basveshwar nagar,12.9877526,77.53730816,2.3,10,Home,11:15:00,Metro ,60,Auto Rickshaw ,15,3.5 km to 4 km ,6,Walk ,10,1 km to 1.5 km ,,For both access and egress trips ,,,No ,35,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Doctorate,Employed,,1,1,0,0,"No, I will not use a bicycle. .",10,4,6,1,1,1,8,3,3,1,5,1,4,3,1
1138,-1.48,919,887,-32,fall,Vijayanagar (purple line),Rajarajeshwari Nagar (purple line),"RR nagar, Big barrel hotel",,,,,Other,"Basveshwar nagar, near monkey park ",12.98993191,77.53440215,2.7,13,Home,12:30:00,Metro ,45,Auto Rickshaw ,15,3.5 km to 4 km ,6,Dropped-off by friends/others ,15,4 km to 4.5 km ,0,For both access and egress trips ,,,No ,20,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Trade,Business,,1,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,8,1,1,3,8,9,3,1,5,8,4,5,1
1959,1.5,904,925,21,rise,Rajajinagar (green line),Dasarahalli (green line),Near dasarahalli government school ,,,,,Work,"Basveshwar nagar, near netaji ground ",12.99142106,77.54250827,1.9,11,Home,18:40:00,Metro ,60,Dropped-off by friends/family members/others ,15,3.5 km to 4 km ,2,Rapido/Uber moto/Ola App two-wheeler ,15,3.5 km to 4 km ,2,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Trade,Employed,"25,001 â€“ 50,000",0,2,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,8,8,3,1,8,7,4,4,1
2125,1.477,908,914,6,hydrograph,Yeshwanthpur (green line),Mahatma Gandhi Road (purple line),"Mg road,chruch st",,,,,Shopping,"Bopsandra, kalpana chawla road",13.03961398,77.58254937,7.2,20,Home,10:40:00,Metro ,60,Auto Rickshaw ,30,3.5 km to 4 km ,8,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,138,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,0,0,0,"No, I will not use a bicycle. .",15,4,4,1,1,1,8,1,4,0,5,1,4,1,1
78,1.431,799,862,63,rise,Silk Institute (green line),Krishna Rajendra Market (green line),K R market ,12.96454984,77.57691145,0.55,7,Shopping,"Brigade medows ,art of living, shivshankar guruji ashram near",12.83013579,77.50611322,4.4,20,Home,15:30:00,Metro ,60,Two-Wheeler ,10,3.5 km to 4 km ,2,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,36,No crowding  - 25-50% of seats occupied ,Male,,,Metro ,26-35 yrs ,Graduate,Employed,>2 Lakhs,2,4,2,0,0,10,-1,4,1,1,2,8,1,4,1,3,1,4,1,1
1893,1.143,908,906,-2,hydrograph,Jayaprakash Nagar (green line),Chickpet (green line),Chikpete,,,,,Shopping,BTM layout near Jaydeva hospital ,12.91979461,77.59844302,4.8,15,Home,11:20:00,Metro ,30,Dropped-off by friends/family members/others ,10,3.5 km to 4 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,46-60 yrs ,10th,Unemployed,,1,1,0,0,"No, I will not use a bicycle. .",15,4,4,1,1,4,8,2,4,0,8,1,4,2,1
1571,-1.282,855,814,-41,fall,Mysore Road (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Cotton pette,,,,,Friend,Chandra layout,12.95449043,77.52157098,2.7,6,Friend,12:05:00,Metro ,45,Auto Rickshaw ,12,3.5 km to 4 km ,7,Walk ,5,< 0.5 km ,,For both access and egress trips ,,,No ,100,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Graduate,Employed,"1,00,001 â€“ 2,00,000",1,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,7,7,1,2,8,1,3,1,5,1,4,1,1
1682,0.103,797,800,-3,flat,Pattanagere (purple line),Srirampura (green line),"Gayathri nagar,Harish Chandra ghat",,,,,Home,Chennai amritha international institute of hotel management ,12.91411489,77.50964484,2.9,41,School,14:00:00,Metro ,80,Walk ,30,3.5 km to 4 km ,7,Walk ,5,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,"50,001 â€“ 1,00,000",0,4,1,0,"No, I will not use a bicycle. .",5,4,1,3,1,1,8,1,3,1,1,1,4,1,1
538,1.396,765,780,15,rise,Kengeri (purple line),Pattanagere (purple line),"Pattengere, RV college",,,,,Home,"Christ University, kanmanike",12.86346333,77.42992498,10.6,14,Work,16:30:00,Metro ,40,Two-Wheeler ,10,3.5 km to 4 km ,2,Walk ,8,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Male,,,Metro ,18-25 yrs ,Graduate,Student,,0,0,0,0,0,10,-1,1,2,1,1,8,2,4,1,3,1,4,2,0
1324,0.929,925,928,3,parabola,Banashankari (green line),Nagasandra (green line),Near ikea,13.04873303,77.49924895,0.24,4,Home,Dayanand sagar dental hospital ,12.90852605,77.56491782,2,10,School,16:30:00,Metro ,60,Auto Rickshaw ,10,3.5 km to 4 km ,6,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,100,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Student,,0,1,0,0,"No, I will not use a bicycle. .",5,4,1,3,1,2,8,2,3,0,5,1,4,2,1
354,1.75,877,900,23,rise,Jalahalli (green line),Srirampura (green line),Kk mart srirampura,,,,,Shopping,"Dhanvanthri college, chikbanavara",13.07780724,77.50984663,6.2,15,School,14:00:00,Metro ,45,Two-Wheeler ,15,3.5 km to 4 km ,6,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,30,No crowding  - Most ,Male,,,Metro ,18-25 yrs ,12th,Student,,1,1,0,0,0,10,-1,4,3,1,1,8,1,4,1,3,1,4,1,1
424,0.826,799,781,-18,fall,Kengeri (purple line),"Sir.M.Visvesvaraya Stn., Central College (purple line)",Mysoore bank circle Avenue road place,,,,,Work,Doddabele opposite Cambridge school,12.88965255,77.47452505,2.5,10,Home,09:03:00,Metro ,60,Two-Wheeler ,10,3.5 km to 4 km ,4,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,,Metro ,26-35 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,1,0,0,0,10,-1,2,1,1,2,8,2,4,1,3,1,4,2,1
2146,-0.714,912,897,-15,fall,Doddakallasandra (green line),Jalahalli (green line),"Vidyamanya nagara,jalahalli",,,,,Friend,"Doddakalsandra, near zudio",12.89397763,77.56667572,2.7,8,Home,13:30:00,Metro ,40,Dropped-off by friends/family members/others ,13,3.5 km to 4 km ,7,Dropped-off by friends/family members/others ,15,> 5 km ,3,For neither access nor egress trips ,,,No ,60,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,7,1,1,2,8,11,4,0,8,8,4,5,0
1399,2.348,898,884,-14,parabola,"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)",Baiyappanahalli (purple line),Bangarpette bus stop(local train),,,,,Home,"Hosahalli,Bda complex",12.98040245,77.50758249,5.3,20,Friend,15:55:00,Metro ,45,Two-Wheeler ,15,3.5 km to 4 km ,7,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"<=10,000",0,1,1,0,"No, I will not use a bicycle. .",5,4,1,7,1,1,8,1,1,1,3,1,4,1,1
2130,0.612,999,910,11,rise,Indiranagar (purple line),Mysore Road (purple line),"Pattanagere,rv college ",,,,,School,"Indiranagar, Empire hotel",12.9699465,77.64830485,1.8,15,Friend,11:20:00,Metro ,60,Auto Rickshaw ,15,3.5 km to 4 km ,7,Auto Rickshaw ,30,> 5 km ,5,For access trip only ,,,No ,150,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,12th,Student,"50,001 â€“ 1,00,000",0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,3,3,7,1,1,8,11,1,1,5,5,4,5,0
2124,-0.767,914,905,-9,parabola,Indiranagar (purple line),Doddakallasandra (green line),Match point sports arena ,,,,,Other,"Indiranagar,Meena baazar",12.98241373,77.6103584,5.2,20,Home,10:50:00,Metro ,90,Rapido/Uber moto/Ola App two-wheeler ,25,3.5 km to 4 km ,7,Rapido/Uber moto/Ola App two-wheeler ,15,1.5 km to 2 km ,5,For both access and egress trips ,,,No ,180,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,"1,00,001 â€“ 2,00,000",0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,8,1,1,1,8,4,3,1,7,7,4,3,1
1087,1.264,905,899,6,hydrograph,Jalahalli (green line),,"Mg road, commercial Street ",,,,,Work,"Jalahalli,kg halli,rama temple ",13.06377271,77.52828749,3.9,15,Home,15:30:00,Metro ,45,Two-Wheeler ,15,3.5 km to 4 km ,8,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,,,No ,42,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,18-25 yrs ,Graduate,Business,>2 Lakhs,1,2,0,0,0,10,-1,2,1,1,1,8,3,3,1,3,1,4,3,1
183,-1.391,932,906,-26,fall,Yelachenahalli (green line),Trinity (purple line),"Kotak Mahindra Bank, Trinity ",12.97302481,77.61596732,0.17,3,Work,"JP nagar 7th phase,kotak Mahindra Bank ",12.90390123,77.5911991,2.4,7,Work,12:30:00,Metro ,35,Dropped-off by friends/others ,5,3.5 km to 4 km ,8,Walk ,2,< 0.5 km ,,For egress trip only ,,,No ,42,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,26-35 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,2,0,0,0,10,-1,2,2,1,2,8,1,2,1,8,1,4,1,1
1220,-0.818,888,906,-18,fall,Yelachenahalli (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Ksrtc terminal office ,,,,,Work,Jp nagar 8th phase,12.87389457,77.5816907,5.1,15,Home,09:55:00,Metro ,60,Dropped-off by friends/others ,15,3.5 km to 4 km ,5,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,"1,00,001 â€“ 2,00,000",1,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,1,3,8,2,4,0,8,1,4,2,1
1210,0.118,913,919,6,rise,Baiyappanahalli (purple line),Pattanagere (purple line),Bgs global college ,,,,,Work,"Kammandahalli,KFC ",13.02293123,77.6371379,6.8,15,Home,09:00:00,Metro ,60,Two-Wheeler ,15,3.5 km to 4 km ,2,Two-Wheeler ,7,1.5 km to 2 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,Car - from origin to destiantion ,18-25 yrs ,Postgraduate,Student,"1,00,001 â€“ 2,00,000",2,4,1,0,"No, I will not use a bicycle. .",5,4,2,1,1,1,8,4,3,1,3,3,4,3,1
123,1.697,750,862,112,rise,Silk Institute (green line),Mahatma Gandhi Road (purple line),"Church Street,bowring institute ",12.97433577,77.60771133,0.3,5,Work,"Kanakapura road, brigade meadows ",12.81348341,77.50834661,6.6,20,Home,09:20:00,Metro ,80,Car ,20,3.5 km to 4 km ,2,Walk ,5,< 0.5 km ,,For access trip only ,,,No ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,26-35 yrs ,Postgraduate,Employed,"50,001 â€“ 1,00,000",1,0,1,0,0,10,-1,2,1,1,2,8,1,1,1,4,1,4,1,1
2317,0.936,912,911,1,parabola,Krishnarajapuram - K.R.Puram (purple line),Nallurhalli (purple line),Nallurhalli,,,,,Work,Kasthurinagar,13.00618526,77.65601509,4.7,20,Home,14:30:00,Metro ,45,Rapido/Uber moto/Ola App two-wheeler ,20,3.5 km to 4 km ,3,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,1,1,3,8,3,3,1,7,1,4,3,1
2065,-0.543,806,781,-25,fall,Kengeri (purple line),"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Ashok nagar,,,,,Work,Komghatta,12.91927689,77.4678434,3.7,7,Home,11:30:00,Metro ,60,Drove and parked a two-Wheeler ,12,3.5 km to 4 km ,5,Walk ,15,1 km to 1.5 km ,,For egress trip only ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,12th,Employed,"25,001 â€“ 50,000",0,1,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,8,3,2,1,3,1,4,3,1
