ID,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE
356,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,0
357,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,30.0,0,1,0,1
358,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0
359,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,1,1,0,1
362,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1
363,4,2.1599999999999997,0.43199999999999994,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1
364,3,3.5999999999999996,0.72,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1
369,4,2.1599999999999997,0.43199999999999994,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1
370,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0
372,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
373,1,7.199999999999999,1.44,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1
375,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,0,1,0,1
376,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1
377,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1
378,4,2.52,0.504,0.43199999999999994,2.1599999999999997,0,0,0,1,0,22.0,0,1,0,0
380,3,2.1599999999999997,0.43199999999999994,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1
383,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1
384,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
389,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
390,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,0,30.0,0,1,0,1
391,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
392,1,1.7999999999999998,0.36,0.504,2.52,1,0,0,0,0,22.0,0,1,0,1
394,1,0.7199999999999999,0.144,0.43199999999999994,2.1599999999999997,1,0,0,0,0,22.0,1,1,0,1
398,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,0
399,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,1,40.0,1,1,0,0
400,3,1.7999999999999998,0.36,1.44,7.199999999999999,0,0,1,0,0,22.0,0,1,0,1
401,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
402,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1
403,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,0,40.0,0,1,0,1
404,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
406,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,0
407,1,3.5999999999999996,0.72,0.504,2.52,1,0,0,0,1,22.0,0,1,0,1
410,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,0
412,4,2.52,0.504,0.504,2.52,0,0,0,1,0,30.0,0,1,0,1
415,2,1.7999999999999998,0.36,1.44,7.199999999999999,0,1,0,0,0,22.0,1,1,0,0
416,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1
418,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1
419,1,3.5999999999999996,0.72,0.43199999999999994,2.1599999999999997,1,0,0,0,0,22.0,0,1,0,1
423,4,2.52,0.504,0.504,2.52,0,0,0,1,1,22.0,0,1,0,1
424,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,0
425,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,1,30.0,0,1,0,1
427,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1
429,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,1,22.0,0,1,0,1
430,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,0
432,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,0
433,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1
436,4,19.599999999999998,3.92,5.34,26.7,0,0,0,1,1,30.0,0,1,0,1
437,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,0
440,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1
441,3,2.1599999999999997,0.43199999999999994,0.144,0.7199999999999999,0,0,1,0,1,30.0,1,1,0,0
442,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1
443,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1
444,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,30.0,1,1,0,1
446,4,1.0799999999999998,0.21599999999999997,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1
450,4,1.0799999999999998,0.21599999999999997,0.21599999999999997,1.0799999999999998,0,0,0,1,0,30.0,0,1,0,1
451,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,1,22.0,0,1,0,1
453,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1
454,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
456,4,1.0799999999999998,0.21599999999999997,1.7999999999999998,8.999999999999998,0,0,0,1,1,40.0,0,1,0,0
457,4,8.999999999999998,1.7999999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,0,54.0,0,1,0,0
460,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,1
461,3,1.4399999999999997,0.288,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1
462,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
463,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1
464,4,8.999999999999998,1.7999999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,0
466,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,1
467,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1
468,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,1
469,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,0
470,4,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,0,0,1,1,40.0,0,1,0,1
471,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1
472,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,0,1,0,0
475,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
479,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0
482,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,1,1,0,1
484,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,0
487,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,0,22.0,1,1,0,1
488,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1
489,4,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
491,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,1
492,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1
493,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0
494,4,5.399999999999999,1.0799999999999998,0.504,2.52,0,0,0,1,0,54.0,0,1,0,1
498,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1
500,4,1.7999999999999998,0.36,1.568,7.84,0,0,0,1,1,65.0,1,1,0,1
506,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,1,30.0,1,1,0,1
507,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,0
508,3,5.399999999999999,1.0799999999999998,0.576,2.8799999999999994,0,0,1,0,1,30.0,1,1,0,1
512,3,2.8799999999999994,0.576,0.576,2.8799999999999994,0,0,1,0,1,30.0,1,1,0,0
514,3,5.399999999999999,1.0799999999999998,1.7999999999999998,8.999999999999998,0,0,1,0,0,22.0,1,1,0,1
516,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,1
519,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,1
522,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
524,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0
529,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,1,22.0,0,1,0,1
530,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1
531,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,0
532,3,2.52,0.504,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1
533,4,2.52,0.504,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0
537,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,1
542,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
543,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,0
544,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,40.0,0,1,0,1
548,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
550,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1
553,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0
555,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,1
556,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1
558,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,1
559,4,1.4399999999999997,0.288,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1
560,2,0.7199999999999999,0.144,0.72,3.5999999999999996,0,1,0,0,1,22.0,1,1,0,0
562,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1
563,1,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,1,0,0,0,1,30.0,1,1,0,1
564,2,1.7999999999999998,0.36,0.9359999999999999,4.68,0,1,0,0,0,22.0,0,1,0,1
565,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,1
566,1,3.2399999999999993,0.6479999999999999,0.288,1.4399999999999997,1,0,0,0,0,22.0,1,1,0,1
567,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,22.0,0,1,0,1
570,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,0
574,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1
576,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1
577,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,1,1,0,0
578,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0
579,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,1
580,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1
581,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1
583,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1
584,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1
586,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1
587,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1
588,3,0.7199999999999999,0.144,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1
590,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,0
591,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,22.0,0,1,0,0
592,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1
594,3,2.52,0.504,0.36,1.7999999999999998,0,0,1,0,1,40.0,1,1,0,1
595,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1
596,4,2.52,0.504,0.576,2.8799999999999994,0,0,0,1,1,22.0,0,1,0,1
597,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0
599,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0
602,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1
604,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
605,1,3.5999999999999996,0.72,0.504,2.52,1,0,0,0,0,22.0,0,1,0,1
606,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1
607,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,40.0,0,1,0,1
610,2,1.7999999999999998,0.36,0.144,0.7199999999999999,0,1,0,0,0,22.0,1,1,0,1
611,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
612,3,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,1,0,0,22.0,0,1,0,1
613,2,2.52,0.504,1.0799999999999998,5.399999999999999,0,1,0,0,1,40.0,0,1,0,1
614,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0
615,1,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,1,0,0,0,1,40.0,1,1,0,1
617,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,1,22.0,1,1,0,1
619,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,1,1,0,0
620,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,0
621,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,54.0,0,1,0,1
622,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1
623,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,40.0,0,1,0,1
624,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1
625,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
626,4,1.4399999999999997,0.288,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
627,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
629,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1
631,4,3.5999999999999996,0.72,0.504,2.52,0,0,0,1,0,40.0,0,1,0,1
632,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1
634,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
635,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,54.0,0,1,0,0
636,4,5.399999999999999,1.0799999999999998,1.44,7.199999999999999,0,0,0,1,0,22.0,0,1,0,0
637,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1
640,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0
641,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1
642,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
643,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1
645,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,0
646,3,2.52,0.504,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1
647,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
649,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,1,1,0,1
650,4,3.5999999999999996,0.72,0.8639999999999999,4.319999999999999,0,0,0,1,0,30.0,1,1,0,1
652,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,1
653,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1
655,3,5.399999999999999,1.0799999999999998,1.44,7.199999999999999,0,0,1,0,1,22.0,1,1,0,1
657,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0
0,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1
2,4,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,0,1,0,30.0,1,1,0,0
3,1,6.479999999999999,1.2959999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,0
5,4,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,1
7,4,2.1599999999999997,0.43199999999999994,0.43199999999999994,2.1599999999999997,0,0,0,1,0,22.0,0,1,0,1
10,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1
11,2,1.0799999999999998,0.21599999999999997,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,1,1,0,1
12,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
13,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1
14,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1
19,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,1,54.0,0,1,0,1
20,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1
21,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,1,30.0,0,1,0,1
24,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1
27,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1
29,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,65.0,1,1,0,0
30,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1
32,3,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,1
33,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
35,4,2.52,0.504,1.44,7.199999999999999,0,0,0,1,0,54.0,0,1,0,0
38,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,0
39,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1
40,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,0
44,2,2.52,0.504,1.568,7.84,0,1,0,0,0,22.0,0,1,0,1
46,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1
48,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0
55,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1
60,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0
61,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0
63,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
64,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1
65,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1
67,4,3.5999999999999996,0.72,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
69,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1
71,3,0.7199999999999999,0.144,0.504,2.52,0,0,1,0,0,30.0,0,1,0,1
72,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,1
74,2,0.7199999999999999,0.144,0.144,0.7199999999999999,0,1,0,0,1,22.0,1,1,0,0
75,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,1
76,3,1.4399999999999997,0.288,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1
77,1,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,1,0,0,0,1,22.0,1,1,0,0
78,3,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,1,0,0,30.0,0,1,0,1
79,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,1,30.0,1,1,0,0
80,4,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,0,1,1,54.0,1,1,0,1
81,3,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,1,0,0,30.0,0,1,0,1
82,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
83,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0
84,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0
86,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,40.0,0,1,0,0
87,2,2.52,0.504,0.36,1.7999999999999998,0,1,0,0,1,22.0,0,1,0,0
88,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1
89,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,0
90,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,40.0,0,1,0,1
91,4,1.4399999999999997,0.288,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,0,1,0,1
92,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1
93,2,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,1,0,0,0,22.0,0,1,0,1
94,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,1,22.0,1,1,0,1
95,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
96,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,0,1,0,1
97,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,0
98,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,54.0,0,1,0,1
99,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,0
101,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
102,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,1,1,0,1
103,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,1,1,0,1
106,4,1.7999999999999998,0.36,1.7999999999999998,8.999999999999998,0,0,0,1,0,22.0,1,1,0,1
108,2,3.5999999999999996,0.72,1.44,7.199999999999999,0,1,0,0,1,30.0,1,1,0,1
109,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,1
110,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,0
113,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,1,30.0,0,1,0,0
117,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1
118,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0
119,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,0,1,0,1
120,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1
121,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1
122,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,0,40.0,0,1,0,1
123,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1
124,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,0,1,0,0
125,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1
127,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1
129,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,1
130,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1
132,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
135,1,6.67,1.334,0.144,0.7199999999999999,1,0,0,0,0,22.0,0,1,0,1
137,1,2.8799999999999994,0.576,0.72,3.5999999999999996,1,0,0,0,1,30.0,1,1,0,1
